date;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;indicators
2024-07-24;20.742834;-59.009335;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_64;
2024-07-24;21.136274;-48.375168;North Atlantic Ocean;;DAY;Unclassified;HNO3:2;2;L2_65;
2024-07-24;25.48711;-44.44265;North Atlantic Ocean;;DAY;Unclassified;C2H4:2,NH3:1;3;L2_66;
2024-07-24;-24.225227;97.49424;Indian Ocean;;DAY;Unclassified;C2H4:2;2;L2_67;
2024-07-24;-4.62701;-98.14275;South Pacific Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_68;
2024-07-24;22.31367;-128.51741;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_69;
2024-07-24;-15.903019;30.925303;Mozambique;Tete;NIGHT;Unclassified;NH3:2;2;L2_70;
2024-07-24;0.2542933;33.49054;Uganda;Mayuge;NIGHT;Unclassified;CaCO3:2;2;L2_71;
2024-07-24;16.62988;39.40465;Red Sea;;NIGHT;Unclassified;NH3:1;1;L2_5;
2024-07-24;47.655994;23.002312;Romania;Satu Mare;NIGHT;Unclassified;NH3:2;2;L2_72;
2024-07-24;62.172443;-119.48626;Canada;Northwest Territories;DAY;Unclassified;HCOOH:1,CO:5,NH3:1;7;L2_73;
2024-07-24;61.55692;-156.51334;United States;Alaska;DAY;Unclassified;HCOOH:1;1;L2_74;
2024-07-24;64.611694;-143.45535;United States;Alaska;DAY;Unclassified;C2H4:2,HCOOH:1,CO2:1;4;L2_75;
2024-07-24;64.50151;-127.93626;Canada;Northwest Territories;DAY;Unclassified;HNO3:1;1;L2_76;
2024-07-24;-8.2545805;-12.428898;South Atlantic Ocean;;NIGHT;Unclassified;NH3:1;1;L2_77;
2024-07-24;-3.5133698;-19.915857;South Atlantic Ocean;;NIGHT;Unclassified;HCOOH:1;1;L2_78;
2024-07-24;-0.3791287;-16.002645;South Atlantic Ocean;;NIGHT;Unclassified;SO2:2;2;L2_79;
2024-07-24;20.642628;-17.434813;North Atlantic Ocean;;NIGHT;Unclassified;C2H4:1,NH3:1;2;L2_81;
2024-07-24;23.806929;-25.3713;North Atlantic Ocean;;NIGHT;Unclassified;NH3:1;1;L2_83;
2024-07-24;30.277864;-16.52952;North Atlantic Ocean;;NIGHT;Unclassified;HNO3:1,SO2:1;2;L2_84;
2024-07-24;-37.211887;21.592268;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_85;
2024-07-24;-33.10244;28.949738;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_86;
2024-07-24;-27.39144;17.727228;Namibia;!Karas;NIGHT;Unclassified;HNO3:1;1;L2_87;
2024-07-24;-15.592117;11.7926235;South Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_88;
2024-07-24;-14.371938;21.574947;Angola;Moxico;NIGHT;Unclassified;CO2:1;1;L2_89;
2024-07-24;20.862204;3.5356793;Algeria;Tamanghasset;NIGHT;Unclassified;C2H4:3,HCOOH:1,HNO3:2,CO2:1,SO2:2;9;L2_20;
2024-07-24;16.136978;15.907888;Chad;Kanem;NIGHT;Unclassified;HCOOH:1;1;L2_90;
2024-07-24;-17.065292;-30.087381;South Atlantic Ocean;;DAY;Unclassified;NH3:1;1;L2_91;
2024-07-24;21.287529;-15.760241;Mauritania;Dakhlet Nouadhibou;DAY;Unclassified;CO:1;1;L2_80;
2024-07-24;27.158024;-26.895332;North Atlantic Ocean;;DAY;Unclassified;HNO3:2;2;L2_82;
2024-07-24;35.49198;-19.91426;North Atlantic Ocean;;DAY;Unclassified;NH3:1;1;L2_92;
2024-07-24;-65.4182;-49.78239;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_93;
2024-07-24;-34.64778;114.18013;Indian Ocean;;DAY;Unclassified;HCOOH:2;2;L2_94;
2024-07-24;-26.208097;119.57035;Australia;Western Australia;DAY;Unclassified;NH3:1;1;L2_95;
2024-07-24;-18.587889;110.36875;Indian Ocean;;DAY;Unclassified;SO2:2;2;L2_57;
2024-07-24;-5.9735894;116.95439;Java Sea;;DAY;Unclassified;NH3:1;1;L2_96;
2024-07-24;39.38449;119.07726;China;Hebei;DAY;Unclassified;HCOOH:1,NH3:1;2;L2_98;
2024-07-24;57.715305;135.82103;Russian Federation;Khabarovsk;DAY;Unclassified;NH3:2;2;L2_99;
2024-07-24;2.54565;179.87071;North Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_100;
2024-07-24;40.1966;-5.3267097;Spain;Castilla y León;NIGHT;Unclassified;C2H2:1;1;L2_22;
2024-07-24;44.83419;-168.74475;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_101;
2024-07-24;-6.0410495;109.309074;Java Sea;;NIGHT;Unclassified;C2H4:1;1;L2_102;
2024-07-24;-3.5388498;117.09461;Makassar Strait;;NIGHT;Unclassified;NH3:1;1;L2_97;
2024-07-24;2.3043575;105.61001;South China Sea;;NIGHT;Unclassified;NH3:2;2;L2_103;
2024-07-24;17.962837;-73.988625;Caribbean Sea;;DAY;Unclassified;NH3:3;3;L2_104;
2024-07-24;-49.578884;47.575714;Indian Ocean;;NIGHT;Unclassified;CaCO3:1;1;L2_106;
2024-07-24;-35.429874;-149.36996;South Pacific Ocean;;DAY;Unclassified;CaCO3:1;1;L2_107;
2024-07-24;-17.479996;-139.40814;South Pacific Ocean;;DAY;Unclassified;HNO3:2;2;L2_38;
2024-07-24;33.60949;-122.61957;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_108;
2024-07-24;43.10677;-113.79149;United States;Idaho;DAY;Unclassified;C2H2:2,C2H4:1,HCOOH:3,CO2:7,NH3:1,SO2:3;17;L2_109;
2024-07-24;42.791084;-128.64792;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_111;
2024-07-24;42.48243;-95.025276;United States;Iowa;NIGHT;Unclassified;C2H4:1,HCOOH:8;9;L2_30;
2024-07-24;50.405323;-117.20365;Canada;British Columbia;NIGHT;Unclassified;C2H4:5,CH3OH:1,CO:4,CO2:1,NH3:2;13;L2_110;
2024-07-24;55.80903;-107.281525;Canada;Saskatchewan;NIGHT;Unclassified;CO:5,CO2:3;8;L2_113;
2024-07-24;55.92124;-100.293045;Canada;Manitoba;NIGHT;Unclassified;C2H4:1,CO:5,CO2:2,NH3:1;9;L2_32;
2024-07-24;62.386105;79.81768;Russian Federation;Khanty-Mansiy;DAY;Unclassified;HCN:1;1;L2_114;
2024-07-24;-14.15119;-51.33749;Brazil;Mato Grosso;NIGHT;Unclassified;HNO3:1;1;L2_115;
2024-07-24;-8.598815;-34.57267;South Atlantic Ocean;;NIGHT;Unclassified;C2H4:2;2;L2_116;
2024-07-24;15.76251;-48.40942;North Atlantic Ocean;;NIGHT;Unclassified;CaCO3:1;1;L2_63;
2024-07-24;31.590149;-54.341488;North Atlantic Ocean;;NIGHT;Unclassified;NH3:1;1;L2_117;
2024-07-24;19.687744;-73.14111;Haiti;Nord-Ouest;NIGHT;Unclassified;NH3:2;2;L2_105;
2024-07-24;53.733814;115.43642;Russian Federation;Zabaykal'ye;DAY;Unclassified;HCOOH:1,CO:11,CO2:3;15;L2_11;
2024-07-24;58.63519;-109.72698;Canada;Saskatchewan;DAY;Unclassified;HCOOH:1;1;L2_112;
2024-07-26;32.404034;61.312782;Afghanistan;Farah;DAY;extrem;CO_1 CO_2 CO_3 CO2_1 Band_3;5;L3_2;
2024-07-26;14.03445;41.468975;Eritrea;Debubawi Keyih Bahri;DAY;extrem;CO_1 NH3_2 Band_1 Band_3;4;L3_3;
2024-07-26;30.179878;61.6586;Afghanistan;Nimroz;DAY;fire_type_1;C2H4_1:11,CO2_1:117,CO2_2:101,CO_3:23,HCOOH_1:19,HNO3_1:41,NH3_1:2,NH3_2:10;324;L3_5;
2024-07-26;22.559431;13.465694;Niger;Agadez;DAY;fire_type_1;C2H4_1:2,CO2_1:5,CO2_2:1,CO_3:8,HNO3_1:1,NH3_2:5;22;L3_7;
2024-07-26;22.545973;32.43069;Egypt;Aswan;DAY;fire_type_1;CO2_1:5,CO2_2:1,CO_3:3,HNO3_1:1,NH3_2:5;15;L3_9;
2024-07-26;29.09916;42.315014;Saudi Arabia;Al Hudud ash Shamaliyah;DAY;fire_type_1;C2H4_1:14,CO2_1:23,CO2_2:25,CO_3:16,HNO3_1:16,NH3_2:5;99;L3_11;
2024-07-26;27.001871;-6.2360225;Algeria;Tindouf;DAY;fire_type_1;C2H4_1:4,CO2_1:26,CO2_2:2,CO_3:24,HNO3_1:2,NH3_2:3;61;L3_12;
2024-07-26;29.031075;20.026247;Libya;Al Wahat;DAY;fire_type_1;C2H4_1:2,CO2_1:5,CO_3:4,HNO3_1:11,NH3_2:3;25;L3_14;
2024-07-26;28.279324;1.3505019;Algeria;Adrar;DAY;others;C2H4_1:3,CO2_1:2,HNO3_1:4,NH3_2:1;10;L3_16;
2024-07-26;27.181229;8.666565;Algeria;Illizi;DAY;fire;CO2_1:4,NH3_2:1;5;L3_17;
2024-07-26;30.506826;64.6514;Afghanistan;Kandahar;NIGHT;others;C2H4_1:1,CO2_1:2,CO2_2:7,HNO3_1:1;11;L3_4;
2024-07-26;28.82658;51.43105;Iran;Bushehr;DAY;fire;C2H4_1:3,CO_3:1;4;L3_29;
2024-07-26;31.566292;78.592545;India;Himachal Pradesh;NIGHT;fire;C2H4_1:1,NH3_1:9,NH3_2:10,NH3_3:1;21;L3_6;
2024-07-26;32.18352;77.804405;India;Himachal Pradesh;DAY;fire;C2H4_1:2,HCOOH_1:15,NH3_1:16,NH3_2:15;48;L3_18;
2024-07-26;32.112755;10.960497;Libya;Nalut;DAY;others;CO2_1:20,HNO3_1:3;23;L3_19;
2024-07-26;34.524277;-114.45508;United States;California;DAY;fire_type_1;C2H4_1:1,CO2_1:4,CO_3:11,HNO3_1:1,NH3_3:1;18;L3_20;
2024-07-26;36.86566;-110.13454;United States;Arizona;DAY;fire;CO2_1:5;5;L3_21;
2024-07-26;38.658142;84.31087;China;Xinjiang Uygur;DAY;fire;CO2_1:8;8;L3_22;
2024-07-26;38.702152;94.58859;China;Qinghai;DAY;extrem;CO2_1 Band_1 Band_2 Band_3;4;L3_1;
2024-07-26;41.657337;-119.52829;United States;Nevada;NIGHT;fire_type_1;C2H4_1:16,CO2_1:12,CO_2:11,CO_3:20,HCOOH_1:11,NH3_1:6,NH3_2:9;85;L3_8;
2024-07-26;43.93061;-117.9581;United States;Oregon;DAY;fire_type_1;C2H4_1:38,CO2_1:19,CO_3:56,HNO3_1:0,NH3_2:19,NH3_3:8;140;L3_23;
2024-07-26;50.873573;-112.04321;Canada;Alberta;DAY;fire;C2H4_1:21,CO_3:4;25;L3_24;
2024-07-26;53.225445;-122.69538;Canada;British Columbia;NIGHT;fire;C2H4_1:10;10;L3_10;
2024-07-26;55.432087;114.114265;Russian Federation;Buryat;DAY;fire_type_1;C2H4_1:16,CO2_1:7,CO_1:9,CO_2:14,CO_3:58,NH3_2:3;107;L3_25;
2024-07-26;54.004093;114.62879;Russian Federation;Buryat;NIGHT;fire_type_1;CO2_1:4,CO_1:2,CO_2:3,CO_3:8;17;L3_13;
2024-07-26;61.58557;-117.686554;Canada;Northwest Territories;DAY;fire_type_1;C2H4_1:251,CO2_1:8,CO_3:28,HNO3_1:0,NH3_3:3;290;L3_26;
2024-07-26;61.657253;-117.114075;Canada;Northwest Territories;NIGHT;fire;C2H4_1:62;62;L3_15;
2024-07-26;61.8021;120.62839;Russian Federation;Sakha;DAY;fire;CO_3:6,NH3_3:1;7;L3_27;
2024-07-26;63.327366;-101.26146;Canada;Nunavut;DAY;fire;C2H4_1:12;12;L3_28;
2024-07-26;-17.0027;-58.424553;Brazil;Mato Grosso;NIGHT;Unclassified;CO:1,CO2:1;2;L2_1;
2024-07-26;-9.502965;-57.90661;Brazil;Mato Grosso;NIGHT;Unclassified;CaCO3:1,NH3:4;5;L2_2;
2024-07-26;46.731438;-67.58248;Canada;New Brunswick;NIGHT;Unclassified;NH3:1;1;L2_3;
2024-07-26;71.08837;-140.51018;Beaufort Sea;;DAY;Unclassified;CaCO3:1;1;L2_4;
2024-07-26;73.18219;-106.51182;Canada;Nunavut;DAY;Unclassified;HNO3:2;2;L2_5;
2024-07-26;-20.60103;42.673996;Mozambique Channel;;DAY;Unclassified;HCOOH:1;1;L2_6;
2024-07-26;-9.444381;51.59237;Indian Ocean;;DAY;Unclassified;NH3:1;1;L2_7;
2024-07-26;12.802099;59.352413;Arabian Sea;;DAY;Unclassified;HCOOH:1;1;L2_8;
2024-07-26;31.148283;36.27644;Jordan;Ma`an;DAY;Unclassified;C2H2:6,C2H4:8,CaCO3:20,CH3OH:3,HCN:3,HCOOH:13,HNO3:22,CO:73,CO2:32,NH3:50,SO2:22;252;L2_9;
2024-07-26;42.254936;84.25716;China;Xinjiang Uygur;DAY;Unclassified;C2H4:1,CaCO3:1,CH3OH:1,HCOOH:2,HNO3:1,CO:14,CO2:16,NH3:9;45;L2_11;
2024-07-26;46.01149;54.333748;Kazakhstan;Mangghystau;DAY;Unclassified;CO2:1,NH3:1;2;L2_12;
2024-07-26;63.991936;-134.87534;Canada;Yukon;DAY;Unclassified;C2H4:2;2;L2_13;
2024-07-26;64.10078;56.985344;Russian Federation;Komi;DAY;Unclassified;HCN:1;1;L2_14;
2024-07-26;69.639565;91.832405;Russian Federation;Krasnoyarsk;DAY;Unclassified;NH3:2;2;L2_15;
2024-07-26;72.78691;102.45926;Russian Federation;Krasnoyarsk;DAY;Unclassified;C2H4:1;1;L2_16;
2024-07-26;-23.995161;21.84116;Botswana;Kgalagadi;DAY;Unclassified;C2H4:2,CaCO3:1;3;L2_17;
2024-07-26;-18.42267;18.96477;Namibia;Kavango;DAY;Unclassified;CaCO3:1;1;L2_19;
2024-07-26;-6.698482;25.07831;Congo DRC;Haut-Lomami;DAY;Unclassified;CO:3;3;L2_21;
2024-07-26;10.919119;41.05991;Ethiopia;Afar;DAY;Unclassified;C2H2:1;1;L2_23;
2024-07-26;13.271477;31.46072;Sudan;North Kurdufan;DAY;Unclassified;C2H4:1,NH3:2;3;L2_24;
2024-07-26;18.64827;26.598648;Sudan;North Darfur;DAY;Unclassified;C2H4:1;1;L2_25;
2024-07-26;46.905025;46.000523;Russian Federation;Kalmyk;DAY;Unclassified;C2H4:1,CH3OH:1,HNO3:1,CO:1,CO2:2,NH3:1;7;L2_26;
2024-07-26;50.78784;58.406857;Kazakhstan;Aqtöbe;DAY;Unclassified;NH3:1;1;L2_27;
2024-07-26;-30.796871;-88.43623;South Pacific Ocean;;NIGHT;Unclassified;HCN:1;1;L2_28;
2024-07-26;-9.037672;-85.98822;South Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_29;
2024-07-26;31.759523;-96.93391;United States;Texas;NIGHT;Unclassified;SO2:2;2;L2_31;
2024-07-26;44.55797;100.65736;Mongolia;Bayanhongor;DAY;Unclassified;SO2:1;1;L2_32;
2024-07-26;50.606705;-111.611595;Canada;Alberta;NIGHT;Unclassified;C2H4:2;2;L2_34;
2024-07-26;58.309498;114.17604;Russian Federation;Irkutsk;DAY;Unclassified;CH3OH:1,HCOOH:5,CO:8;14;L2_35;
2024-07-26;55.91173;-107.180016;Canada;Saskatchewan;NIGHT;Unclassified;CO:1;1;L2_37;
2024-07-26;61.31331;-86.819954;Hudson Bay;;NIGHT;Unclassified;C2H2:1;1;L2_38;
2024-07-26;63.502644;-96.57087;Canada;Nunavut;DAY;Unclassified;C2H4:3,HCOOH:1;4;L2_39;
2024-07-26;64.73784;117.060036;Russian Federation;Sakha;DAY;Unclassified;NH3:1;1;L2_40;
2024-07-26;66.09554;-104.62159;Canada;Nunavut;DAY;Unclassified;C2H4:1;1;L2_41;
2024-07-26;17.003828;-88.50557;Belize;Stann Creek;DAY;Unclassified;NH3:1;1;L2_42;
2024-07-26;26.883785;-89.455826;Gulf of Mexico;;DAY;Unclassified;C2H4:2;2;L2_43;
2024-07-26;28.651026;35.7757;Saudi Arabia;Tabuk;NIGHT;Unclassified;C2H2:1,C2H4:5,CaCO3:1,CH3OH:1,HCOOH:7,HNO3:17,CO2:3,NH3:8,SO2:3;46;L2_10;
2024-07-26;38.628155;-103.33423;United States;Colorado;DAY;Unclassified;HCOOH:5,CO:3,CO2:3,NH3:3;14;L2_30;
2024-07-26;66.5475;48.972584;Russian Federation;Nenets;DAY;Unclassified;NH3:2;2;L2_44;
2024-07-26;80.118866;37.222454;Barentsz Sea;;DAY;Unclassified;NH3:2;2;L2_45;
2024-07-26;82.39612;-34.51332;Greenland;Northeast Greenland National Par;DAY;Unclassified;HNO3:5;5;L2_46;
2024-07-26;-71.964615;-105.270645;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_47;
2024-07-26;-53.81321;-163.57504;South Pacific Ocean;;NIGHT;Unclassified;HNO3:1;1;L2_48;
2024-07-26;-45.142406;-175.44008;South Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_49;
2024-07-26;-44.68103;-166.5766;South Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_50;
2024-07-26;-79.15961;123.25808;Antarctica;;NIGHT;Unclassified;NH3:1;1;L2_51;
2024-07-26;-78.238655;116.57974;Antarctica;;NIGHT;Unclassified;NH3:1;1;L2_52;
2024-07-26;-73.8101;71.21953;Antarctica;;NIGHT;Unclassified;SO2:1;1;L2_53;
2024-07-26;-33.769054;83.25737;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_54;
2024-07-26;-28.904028;-105.9982;South Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_55;
2024-07-26;-47.334;-112.591515;South Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_56;
2024-07-26;-13.858419;76.36382;Indian Ocean;;DAY;Unclassified;NH3:1;1;L2_57;
2024-07-26;-4.29139;-113.07417;South Pacific Ocean;;NIGHT;Unclassified;CO2:1,NH3:1;2;L2_58;
2024-07-26;9.946179;-121.37636;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_59;
2024-07-26;-1.2805799;112.581795;Indonesia;Kalimantan Tengah;NIGHT;Unclassified;NH3:1;1;L2_60;
2024-07-26;53.512897;109.59858;Russian Federation;Buryat;NIGHT;Unclassified;CO:2;2;L2_36;
2024-07-26;62.136494;90.479645;Russian Federation;Krasnoyarsk;DAY;Unclassified;NH3:2;2;L2_61;
2024-07-26;-21.741846;24.976376;Botswana;Central;NIGHT;Unclassified;CaCO3:1,NH3:1;2;L2_18;
2024-07-26;-18.918592;15.984541;Namibia;Oshikoto;NIGHT;Unclassified;C2H2:1;1;L2_20;
2024-07-26;-9.639209;24.872028;Congo DRC;Haut-Lomami;NIGHT;Unclassified;NH3:1;1;L2_22;
2024-07-26;1.4327699;-177.28308;North Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_62;
2024-07-26;6.8508983;-165.19197;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_63;
2024-07-26;16.456085;-167.65576;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_64;
2024-07-26;71.89006;-145.82292;Beaufort Sea;;DAY;Unclassified;HNO3:2;2;L2_65;
2024-07-26;80.29718;-63.798042;Greenland;Qaasuitsup;DAY;Unclassified;HNO3:3;3;L2_66;
2024-07-26;-59.179337;-107.84146;South Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_67;
2024-07-26;-42.38964;-137.06393;South Pacific Ocean;;NIGHT;Unclassified;CaCO3:1;1;L2_68;
2024-07-26;-5.81577;-142.06462;South Pacific Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_69;
2024-07-26;-4.7979;-136.75197;South Pacific Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_70;
2024-07-26;6.73209;-143.44904;North Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_71;
2024-07-26;43.75483;-154.36877;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_72;
2024-07-26;54.652977;-154.89325;North Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_73;
2024-07-26;-61.48988;130.05013;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_74;
2024-07-26;-9.720799;164.81021;South Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_75;
2024-07-26;19.433117;160.57529;North Pacific Ocean;;DAY;Unclassified;C2H4:2;2;L2_76;
2024-07-26;34.588585;172.31113;North Pacific Ocean;;DAY;Unclassified;CH3OH:1;1;L2_77;
2024-07-26;58.98363;-179.70667;Bering Sea;;DAY;Unclassified;HNO3:1;1;L2_79;
2024-07-26;-30.843405;134.66653;Australia;South Australia;DAY;Unclassified;NH3:1;1;L2_80;
2024-07-26;55.254364;159.41788;Russian Federation;Kamchatka;DAY;Unclassified;SO2:1;1;L2_81;
2024-07-26;58.303864;-48.59697;Labrador Sea;;NIGHT;Unclassified;HCOOH:1,NH3:1;2;L2_82;
2024-07-26;65.560684;-73.52691;Canada;Nunavut;DAY;Unclassified;C2H2:1,HCN:1;2;L2_83;
2024-07-26;78.86219;-179.91354;Arctic Ocean;;DAY;Unclassified;NH3:1;1;L2_84;
2024-07-26;80.15667;179.9978;Arctic Ocean;;DAY;Unclassified;NH3:1;1;L2_85;
2024-07-26;-45.170116;-143.23715;South Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_86;
2024-07-26;39.761383;21.667755;Greece;Thessaly and Central Greece;DAY;Unclassified;C2H4:2;2;L2_87;
2024-07-26;40.344162;8.54024;Italy;Sardegna;DAY;Unclassified;CaCO3:1;1;L2_88;
2024-07-26;52.123745;33.446198;Ukraine;Sumy;DAY;Unclassified;C2H4:1;1;L2_89;
2024-07-26;66.3988;33.53489;Russian Federation;;DAY;Unclassified;HNO3:2;2;L2_90;
2024-07-26;-50.24014;13.682398;South Atlantic Ocean;;NIGHT;Unclassified;NH3:1,SO2:1;2;L2_91;
2024-07-26;-19.2511;9.547339;South Atlantic Ocean;;NIGHT;Unclassified;HNO3:1;1;L2_92;
2024-07-26;7.2326903;-6.4791675;Côte d'Ivoire;Sassandra-Marahoué;NIGHT;Unclassified;HNO3:2;2;L2_93;
2024-07-26;28.992887;-20.246838;North Atlantic Ocean;;NIGHT;Unclassified;NH3:1;1;L2_94;
2024-07-26;-5.6724095;-121.28345;South Pacific Ocean;;DAY;Unclassified;CaCO3:1;1;L2_95;
2024-07-26;40.349525;-114.94443;United States;Nevada;DAY;Unclassified;C2H4:2,CaCO3:3,CH3OH:1,CO:17,CO2:5,NH3:1;29;L2_33;
2024-07-26;79.15619;-21.32856;Greenland;Northeast Greenland National Par;DAY;Unclassified;NH3:2;2;L2_96;
2024-07-26;-10.356456;-14.268045;South Atlantic Ocean;;DAY;Unclassified;HCOOH:2;2;L2_97;
2024-07-26;32.730267;174.9791;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_78;
2024-07-26;40.14748;-2.250257;Spain;Castilla-La Mancha;DAY;Unclassified;C2H2:1,HCOOH:5;6;L2_98;
2024-07-26;68.70774;134.77061;Russian Federation;Sakha;DAY;Unclassified;HNO3:1,CO:9,CO2:2;12;L2_99;
2024-07-26;20.874449;-45.27908;North Atlantic Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_101;
2024-07-26;28.850904;-39.04317;North Atlantic Ocean;;NIGHT;Unclassified;SO2:2;2;L2_102;
2024-07-26;34.58256;-42.23554;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_103;
2024-07-26;-71.731;-73.18246;Antarctica;;NIGHT;Unclassified;HNO3:3;3;L2_104;
2024-07-26;-27.89611;110.09728;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_105;
2024-07-26;-26.567368;-67.32836;Argentina;Catamarca;DAY;Unclassified;SO2:1;1;L2_106;
2024-07-26;-9.2784;-75.06703;Peru;Huánuco;DAY;Unclassified;C2H4:1;1;L2_107;
2024-07-26;-8.985551;-64.85476;Brazil;Amazonas;DAY;Unclassified;NH3:1;1;L2_108;
2024-07-26;25.070799;-57.670807;North Atlantic Ocean;;DAY;Unclassified;NH3:1;1;L2_109;
2024-07-26;-64.76937;-71.4338;Southern Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_110;
2024-07-26;5.062691;146.3542;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_111;
2024-07-26;28.38754;138.3052;Philippine Sea;;NIGHT;Unclassified;CO2:1,NH3:1;2;L2_112;
2024-07-26;53.92189;130.29228;Russian Federation;Amur;NIGHT;Unclassified;HCN:1;1;L2_113;
2024-07-26;-67.69008;63.656197;Antarctica;;NIGHT;Unclassified;C2H2:1;1;L2_114;
2024-07-26;56.42212;-125.23244;Canada;British Columbia;DAY;Unclassified;C2H4:2;2;L2_115;
2024-07-26;-63.13369;-85.74697;Southern Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_116;
2024-07-26;-25.55313;100.734566;Indian Ocean;;DAY;Unclassified;C2H4:1;1;L2_117;
2024-07-26;-19.082067;104.66986;Indian Ocean;;DAY;Unclassified;HNO3:2;2;L2_118;
2024-07-26;7.46555;115.78815;South China Sea;;DAY;Unclassified;HCN:1;1;L2_119;
2024-07-26;39.053097;107.93811;China;Nei Mongol;DAY;Unclassified;HCOOH:4,CO2:1;5;L2_120;
2024-07-26;55.166065;124.83169;Russian Federation;Amur;DAY;Unclassified;NH3:1;1;L2_121;
2024-07-26;69.27669;142.6459;Russian Federation;Sakha;DAY;Unclassified;CO:3;3;L2_122;
2024-07-26;-20.797588;-49.95085;Brazil;São Paulo;DAY;Unclassified;NH3:1;1;L2_123;
2024-07-26;17.752703;-44.566757;North Atlantic Ocean;;DAY;Unclassified;C2H4:2;2;L2_100;
2024-07-26;41.456432;-35.679268;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_124;
2024-07-26;69.396675;-24.477686;Greenland;Sermersooq;DAY;Unclassified;CaCO3:1;1;L2_125;
2024-07-26;71.65731;125.03301;Russian Federation;Sakha;DAY;Unclassified;NH3:1;1;L2_126;
2024-07-26;72.29846;55.324326;Russian Federation;Arkhangel'sk;DAY;Unclassified;C2H4:1;1;L2_127;
2024-07-26;-50.28986;53.076508;Indian Ocean;;NIGHT;Unclassified;NH3:1,SO2:1;2;L2_128;
2024-07-26;-5.680456;46.506508;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_129;
2024-07-26;61.652325;-115.24613;Canada;Northwest Territories;DAY;Unclassified;C2H2:1;1;L2_130;
2024-07-26;65.38654;-125.0974;Canada;Northwest Territories;DAY;Unclassified;CO:2,CO2:1;3;L2_131;
2024-07-26;70.88757;-115.08736;Canada;Northwest Territories;DAY;Unclassified;C2H4:1;1;L2_132;
2024-07-26;83.35494;14.444128;Arctic Ocean;;DAY;Unclassified;NH3:2;2;L2_133;
2024-07-27;-51.243843;-77.98077;South Pacific Ocean;;NIGHT;others;HNO3_1:9;9;L3_4;
2024-07-27;-15.820129;-71.88662;Peru;Arequipa;DAY;extrem;SO2_2 SO2_3 SO2_4 SO2_5 SO2_6 Surf_3 Band_2;7;L3_2;
2024-07-27;23.829039;-4.94598;Mali;Timbuktu;DAY;fire_type_1;C2H4_1:7,CO2_1:44,CO2_2:18,CO_3:37,HNO3_1:4,NH3_2:8;118;L3_3;
2024-07-27;27.311897;49.008133;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4_1:36,CO2_1:135,CO2_2:67,CO_1:13,CO_3:73,HNO3_1:45,NH3_2:24;393;L3_6;
2024-07-27;22.212341;55.919945;Oman;Al Dhahira;DAY;others;C2H4_1:3,CO_3:1,HNO3_1:5,NH3_2:1;10;L3_8;
